image_id,text,image_path
a06-020-02-09,allowed,datasets/iam/lines/a06/a06-020/a06-020-02-09.png
a06-020-02-10,to,datasets/iam/lines/a06/a06-020/a06-020-02-10.png
a06-020-02-11,run,datasets/iam/lines/a06/a06-020/a06-020-02-11.png
a06-020-02-12,again,datasets/iam/lines/a06/a06-020/a06-020-02-12.png
a06-020-03-00,for,datasets/iam/lines/a06/a06-020/a06-020-03-00.png
a06-020-03-01,three,datasets/iam/lines/a06/a06-020/a06-020-03-01.png
a06-020-03-02,years,datasets/iam/lines/a06/a06-020/a06-020-03-02.png
a06-020-03-03,.,datasets/iam/lines/a06/a06-020/a06-020-03-03.png
a06-020-03-04,"""",datasets/iam/lines/a06/a06-020/a06-020-03-04.png
a06-020-03-05,I,datasets/iam/lines/a06/a06-020/a06-020-03-05.png
a06-020-03-06,have,datasets/iam/lines/a06/a06-020/a06-020-03-06.png
a06-020-03-07,only,datasets/iam/lines/a06/a06-020/a06-020-03-07.png
a06-020-03-08,2,datasets/iam/lines/a06/a06-020/a06-020-03-08.png
a06-020-03-09,1/2,datasets/iam/lines/a06/a06-020/a06-020-03-09.png
a06-020-03-10,years,datasets/iam/lines/a06/a06-020/a06-020-03-10.png
a06-020-03-11,to,datasets/iam/lines/a06/a06-020/a06-020-03-11.png
a06-020-03-12,go,datasets/iam/lines/a06/a06-020/a06-020-03-12.png
a06-020-03-13,before,datasets/iam/lines/a06/a06-020/a06-020-03-13.png
a06-020-03-14,I,datasets/iam/lines/a06/a06-020/a06-020-03-14.png
a06-020-03-15,retire,datasets/iam/lines/a06/a06-020/a06-020-03-15.png
a06-020-03-16,",",datasets/iam/lines/a06/a06-020/a06-020-03-16.png
a06-020-04-00,so,datasets/iam/lines/a06/a06-020/a06-020-04-00.png
a06-020-04-01,this,datasets/iam/lines/a06/a06-020/a06-020-04-01.png
a06-020-04-02,is,datasets/iam/lines/a06/a06-020/a06-020-04-02.png
a06-020-04-03,an,datasets/iam/lines/a06/a06-020/a06-020-04-03.png
a06-020-04-04,invitation,datasets/iam/lines/a06/a06-020/a06-020-04-04.png
a06-020-04-05,from,datasets/iam/lines/a06/a06-020/a06-020-04-05.png
a06-020-04-06,my,datasets/iam/lines/a06/a06-020/a06-020-04-06.png
a06-020-04-07,good,datasets/iam/lines/a06/a06-020/a06-020-04-07.png
a06-020-04-08,friends,datasets/iam/lines/a06/a06-020/a06-020-04-08.png
a06-020-04-09,of,datasets/iam/lines/a06/a06-020/a06-020-04-09.png
a06-020-04-10,the,datasets/iam/lines/a06/a06-020/a06-020-04-10.png
a06-020-04-11,TUC,datasets/iam/lines/a06/a06-020/a06-020-04-11.png
a06-020-04-12,that,datasets/iam/lines/a06/a06-020/a06-020-04-12.png
a06-020-05-00,I,datasets/iam/lines/a06/a06-020/a06-020-05-00.png
a06-020-05-01,should,datasets/iam/lines/a06/a06-020/a06-020-05-01.png
a06-020-05-02,commit,datasets/iam/lines/a06/a06-020/a06-020-05-02.png
a06-020-05-03,hara-kiri,datasets/iam/lines/a06/a06-020/a06-020-05-03.png
a06-020-05-04,.,datasets/iam/lines/a06/a06-020/a06-020-05-04.png
a06-025-00-00,The,datasets/iam/lines/a06/a06-025/a06-025-00-00.png
a06-025-00-01,other,datasets/iam/lines/a06/a06-025/a06-025-00-01.png
a06-025-00-02,TUC,datasets/iam/lines/a06/a06-025/a06-025-00-02.png
a06-025-00-03,demands,datasets/iam/lines/a06/a06-025/a06-025-00-03.png
a06-025-00-04,:,datasets/iam/lines/a06/a06-025/a06-025-00-04.png
a06-025-00-05,Five,datasets/iam/lines/a06/a06-025/a06-025-00-05.png
a06-025-00-06,leading,datasets/iam/lines/a06/a06-025/a06-025-00-06.png
a06-025-01-00,Communists,datasets/iam/lines/a06/a06-025/a06-025-01-00.png
a06-025-01-01,must,datasets/iam/lines/a06/a06-025/a06-025-01-01.png
a06-025-01-02,not,datasets/iam/lines/a06/a06-025/a06-025-01-02.png
a06-025-01-03,hold,datasets/iam/lines/a06/a06-025/a06-025-01-03.png
a06-025-01-04,office,datasets/iam/lines/a06/a06-025/a06-025-01-04.png
a06-025-01-05,for,datasets/iam/lines/a06/a06-025/a06-025-01-05.png
a06-025-01-06,five,datasets/iam/lines/a06/a06-025/a06-025-01-06.png
a06-025-02-00,years,datasets/iam/lines/a06/a06-025/a06-025-02-00.png
a06-025-02-01,;,datasets/iam/lines/a06/a06-025/a06-025-02-01.png
a06-025-02-02,Sub-committees,datasets/iam/lines/a06/a06-025/a06-025-02-02.png
a06-025-02-03,set,datasets/iam/lines/a06/a06-025/a06-025-02-03.png
a06-025-02-04,up,datasets/iam/lines/a06/a06-025/a06-025-02-04.png
a06-025-02-05,to,datasets/iam/lines/a06/a06-025/a06-025-02-05.png
a06-025-02-06,strip,datasets/iam/lines/a06/a06-025/a06-025-02-06.png
a06-025-03-00,secretary,datasets/iam/lines/a06/a06-025/a06-025-03-00.png
a06-025-03-01,John,datasets/iam/lines/a06/a06-025/a06-025-03-01.png
a06-025-03-02,Byrne,datasets/iam/lines/a06/a06-025/a06-025-03-02.png
a06-025-03-03,of,datasets/iam/lines/a06/a06-025/a06-025-03-03.png
a06-025-03-04,his,datasets/iam/lines/a06/a06-025/a06-025-03-04.png
a06-025-03-05,powers,datasets/iam/lines/a06/a06-025/a06-025-03-05.png
a06-025-03-06,must,datasets/iam/lines/a06/a06-025/a06-025-03-06.png
a06-025-04-00,disband,datasets/iam/lines/a06/a06-025/a06-025-04-00.png
a06-025-04-01,in,datasets/iam/lines/a06/a06-025/a06-025-04-01.png
a06-025-04-02,ten,datasets/iam/lines/a06/a06-025/a06-025-04-02.png
a06-025-04-03,days,datasets/iam/lines/a06/a06-025/a06-025-04-03.png
a06-025-04-04,.,datasets/iam/lines/a06/a06-025/a06-025-04-04.png
a06-025-04-05,These,datasets/iam/lines/a06/a06-025/a06-025-04-05.png
a06-025-04-06,the,datasets/iam/lines/a06/a06-025/a06-025-04-06.png
a06-025-04-07,ETU,datasets/iam/lines/a06/a06-025/a06-025-04-07.png
a06-025-05-00,executive,datasets/iam/lines/a06/a06-025/a06-025-05-00.png
a06-025-05-01,rejected,datasets/iam/lines/a06/a06-025/a06-025-05-01.png
a06-025-05-02,as,datasets/iam/lines/a06/a06-025/a06-025-05-02.png
a06-025-05-03,"""",datasets/iam/lines/a06/a06-025/a06-025-05-03.png
a06-025-05-04,wholly,datasets/iam/lines/a06/a06-025/a06-025-05-04.png
a06-025-05-05,unacceptable,datasets/iam/lines/a06/a06-025/a06-025-05-05.png
a06-025-05-06,"""",datasets/iam/lines/a06/a06-025/a06-025-05-06.png
a06-025-06-00,and,datasets/iam/lines/a06/a06-025/a06-025-06-00.png
a06-025-06-01,"""",datasets/iam/lines/a06/a06-025/a06-025-06-01.png
a06-025-06-02,unwarranted,datasets/iam/lines/a06/a06-025/a06-025-06-02.png
a06-025-06-03,"""",datasets/iam/lines/a06/a06-025/a06-025-06-03.png
a06-025-06-04,interference,datasets/iam/lines/a06/a06-025/a06-025-06-04.png
a06-025-06-05,.,datasets/iam/lines/a06/a06-025/a06-025-06-05.png
a06-025-06-06,"""",datasets/iam/lines/a06/a06-025/a06-025-06-06.png
a06-025-06-07,But,datasets/iam/lines/a06/a06-025/a06-025-06-07.png
a06-025-06-08,it,datasets/iam/lines/a06/a06-025/a06-025-06-08.png
a06-025-07-00,agreed,datasets/iam/lines/a06/a06-025/a06-025-07-00.png
a06-025-07-01,to,datasets/iam/lines/a06/a06-025/a06-025-07-01.png
a06-025-07-02,postpone,datasets/iam/lines/a06/a06-025/a06-025-07-02.png
a06-025-07-03,operation,datasets/iam/lines/a06/a06-025/a06-025-07-03.png
a06-025-07-04,of,datasets/iam/lines/a06/a06-025/a06-025-07-04.png
a06-025-07-05,the,datasets/iam/lines/a06/a06-025/a06-025-07-05.png
a06-025-07-06,sub-,datasets/iam/lines/a06/a06-025/a06-025-07-06.png
a06-025-08-00,committees,datasets/iam/lines/a06/a06-025/a06-025-08-00.png
a06-025-08-01,.,datasets/iam/lines/a06/a06-025/a06-025-08-01.png
a06-036-00-00,The,datasets/iam/lines/a06/a06-036/a06-036-00-00.png
a06-036-00-01,small,datasets/iam/lines/a06/a06-036/a06-036-00-01.png
a06-036-00-02,rocket,datasets/iam/lines/a06/a06-036/a06-036-00-02.png
a06-036-00-03,craft,datasets/iam/lines/a06/a06-036/a06-036-00-03.png
a06-036-00-04,",",datasets/iam/lines/a06/a06-036/a06-036-00-04.png
a06-036-00-05,for,datasets/iam/lines/a06/a06-036/a06-036-00-05.png
a06-036-00-06,destroying,datasets/iam/lines/a06/a06-036/a06-036-00-06.png
a06-036-00-07,big,datasets/iam/lines/a06/a06-036/a06-036-00-07.png
a06-036-01-00,ships,datasets/iam/lines/a06/a06-036/a06-036-01-00.png
a06-036-01-01,",",datasets/iam/lines/a06/a06-036/a06-036-01-01.png
a06-036-01-02,are,datasets/iam/lines/a06/a06-036/a06-036-01-02.png
a06-036-01-03,controlled,datasets/iam/lines/a06/a06-036/a06-036-01-03.png
a06-036-01-04,automatically,datasets/iam/lines/a06/a06-036/a06-036-01-04.png
a06-036-01-05,",",datasets/iam/lines/a06/a06-036/a06-036-01-05.png
a06-036-01-06,even,datasets/iam/lines/a06/a06-036/a06-036-01-06.png
a06-036-02-00,to,datasets/iam/lines/a06/a06-036/a06-036-02-00.png
a06-036-02-01,the,datasets/iam/lines/a06/a06-036/a06-036-02-01.png
a06-036-02-02,preparations,datasets/iam/lines/a06/a06-036/a06-036-02-02.png
a06-036-02-03,for,datasets/iam/lines/a06/a06-036/a06-036-02-03.png
a06-036-02-04,launching,datasets/iam/lines/a06/a06-036/a06-036-02-04.png
a06-036-02-05,their,datasets/iam/lines/a06/a06-036/a06-036-02-05.png
a06-036-03-00,rockets,datasets/iam/lines/a06/a06-036/a06-036-03-00.png
a06-036-03-01,.,datasets/iam/lines/a06/a06-036/a06-036-03-01.png
a06-036-03-02,Applauding,datasets/iam/lines/a06/a06-036/a06-036-03-02.png
a06-036-03-03,on,datasets/iam/lines/a06/a06-036/a06-036-03-03.png
a06-036-03-04,the,datasets/iam/lines/a06/a06-036/a06-036-03-04.png
a06-036-03-05,river,datasets/iam/lines/a06/a06-036/a06-036-03-05.png
a06-036-03-06,banks,datasets/iam/lines/a06/a06-036/a06-036-03-06.png
a06-036-03-07,at,datasets/iam/lines/a06/a06-036/a06-036-03-07.png
a06-036-04-00,Leningrad,datasets/iam/lines/a06/a06-036/a06-036-04-00.png
a06-036-04-01,were,datasets/iam/lines/a06/a06-036/a06-036-04-01.png
a06-036-04-02,thousands,datasets/iam/lines/a06/a06-036/a06-036-04-02.png
a06-036-04-03,now,datasets/iam/lines/a06/a06-036/a06-036-04-03.png
a06-036-04-04,told,datasets/iam/lines/a06/a06-036/a06-036-04-04.png
a06-036-04-05,that,datasets/iam/lines/a06/a06-036/a06-036-04-05.png
a06-036-04-06,in,datasets/iam/lines/a06/a06-036/a06-036-04-06.png
a06-036-05-00,20,datasets/iam/lines/a06/a06-036/a06-036-05-00.png
a06-036-05-01,years,datasets/iam/lines/a06/a06-036/a06-036-05-01.png
a06-036-05-02,they,datasets/iam/lines/a06/a06-036/a06-036-05-02.png
a06-036-05-03,will,datasets/iam/lines/a06/a06-036/a06-036-05-03.png
a06-036-05-04,have,datasets/iam/lines/a06/a06-036/a06-036-05-04.png
a06-036-05-05,free,datasets/iam/lines/a06/a06-036/a06-036-05-05.png
a06-036-05-06,food,datasets/iam/lines/a06/a06-036/a06-036-05-06.png
a06-036-05-07,",",datasets/iam/lines/a06/a06-036/a06-036-05-07.png
a06-036-05-08,housing,datasets/iam/lines/a06/a06-036/a06-036-05-08.png
a06-036-05-09,",",datasets/iam/lines/a06/a06-036/a06-036-05-09.png
a06-036-05-10,light,datasets/iam/lines/a06/a06-036/a06-036-05-10.png
a06-036-05-11,",",datasets/iam/lines/a06/a06-036/a06-036-05-11.png
a06-036-06-00,heat,datasets/iam/lines/a06/a06-036/a06-036-06-00.png
a06-036-06-01,",",datasets/iam/lines/a06/a06-036/a06-036-06-01.png
a06-036-06-02,transport,datasets/iam/lines/a06/a06-036/a06-036-06-02.png
a06-036-06-03,and,datasets/iam/lines/a06/a06-036/a06-036-06-03.png
a06-036-06-04,medical,datasets/iam/lines/a06/a06-036/a06-036-06-04.png
a06-036-06-05,treatment,datasets/iam/lines/a06/a06-036/a06-036-06-05.png
a06-036-06-06,-,datasets/iam/lines/a06/a06-036/a06-036-06-06.png
a06-036-06-07,all,datasets/iam/lines/a06/a06-036/a06-036-06-07.png
a06-036-07-00,for,datasets/iam/lines/a06/a06-036/a06-036-07-00.png
a06-036-07-01,a,datasets/iam/lines/a06/a06-036/a06-036-07-01.png
a06-036-07-02,working,datasets/iam/lines/a06/a06-036/a06-036-07-02.png
a06-036-07-03,week,datasets/iam/lines/a06/a06-036/a06-036-07-03.png
a06-036-07-04,of,datasets/iam/lines/a06/a06-036/a06-036-07-04.png
a06-036-07-05,34,datasets/iam/lines/a06/a06-036/a06-036-07-05.png
a06-036-07-06,to,datasets/iam/lines/a06/a06-036/a06-036-07-06.png
a06-036-07-07,36,datasets/iam/lines/a06/a06-036/a06-036-07-07.png
a06-036-07-08,hours,datasets/iam/lines/a06/a06-036/a06-036-07-08.png
a06-036-07-09,.,datasets/iam/lines/a06/a06-036/a06-036-07-09.png
a06-039-00-00,"""",datasets/iam/lines/a06/a06-039/a06-039-00-00.png
a06-039-00-01,The,datasets/iam/lines/a06/a06-039/a06-039-00-01.png
a06-039-00-02,whole,datasets/iam/lines/a06/a06-039/a06-039-00-02.png
a06-039-00-03,naval,datasets/iam/lines/a06/a06-039/a06-039-00-03.png
a06-039-00-04,might,datasets/iam/lines/a06/a06-039/a06-039-00-04.png
a06-039-00-05,of,datasets/iam/lines/a06/a06-039/a06-039-00-05.png
a06-039-00-06,the,datasets/iam/lines/a06/a06-039/a06-039-00-06.png
a06-039-00-07,Soviet,datasets/iam/lines/a06/a06-039/a06-039-00-07.png
a06-039-01-00,Union,datasets/iam/lines/a06/a06-039/a06-039-01-00.png
a06-039-01-01,can,datasets/iam/lines/a06/a06-039/a06-039-01-01.png
a06-039-01-02,be,datasets/iam/lines/a06/a06-039/a06-039-01-02.png
a06-039-01-03,seen,datasets/iam/lines/a06/a06-039/a06-039-01-03.png
a06-039-01-04,here,datasets/iam/lines/a06/a06-039/a06-039-01-04.png
a06-039-01-05,-,datasets/iam/lines/a06/a06-039/a06-039-01-05.png
a06-039-01-06,a,datasets/iam/lines/a06/a06-039/a06-039-01-06.png
a06-039-01-07,truly,datasets/iam/lines/a06/a06-039/a06-039-01-07.png
a06-039-01-08,inspiring,datasets/iam/lines/a06/a06-039/a06-039-01-08.png
a06-039-02-00,and,datasets/iam/lines/a06/a06-039/a06-039-02-00.png
a06-039-02-01,proud,datasets/iam/lines/a06/a06-039/a06-039-02-01.png
a06-039-02-02,sight,datasets/iam/lines/a06/a06-039/a06-039-02-02.png
a06-039-02-03,",",datasets/iam/lines/a06/a06-039/a06-039-02-03.png
a06-039-02-04,"""",datasets/iam/lines/a06/a06-039/a06-039-02-04.png
a06-039-02-05,said,datasets/iam/lines/a06/a06-039/a06-039-02-05.png
a06-039-02-06,Moscow,datasets/iam/lines/a06/a06-039/a06-039-02-06.png
a06-039-02-07,radio's,datasets/iam/lines/a06/a06-039/a06-039-02-07.png
a06-039-03-00,commentator,datasets/iam/lines/a06/a06-039/a06-039-03-00.png
a06-039-03-01,.,datasets/iam/lines/a06/a06-039/a06-039-03-01.png
a06-039-03-02,The,datasets/iam/lines/a06/a06-039/a06-039-03-02.png
a06-039-03-03,parade,datasets/iam/lines/a06/a06-039/a06-039-03-03.png
a06-039-03-04,was,datasets/iam/lines/a06/a06-039/a06-039-03-04.png
a06-039-03-05,reviewed,datasets/iam/lines/a06/a06-039/a06-039-03-05.png
a06-039-03-06,by,datasets/iam/lines/a06/a06-039/a06-039-03-06.png
a06-039-04-00,Marshal,datasets/iam/lines/a06/a06-039/a06-039-04-00.png
a06-039-04-01,Andrei,datasets/iam/lines/a06/a06-039/a06-039-04-01.png
a06-039-04-02,Grechko,datasets/iam/lines/a06/a06-039/a06-039-04-02.png
a06-039-04-03,",",datasets/iam/lines/a06/a06-039/a06-039-04-03.png
a06-039-04-04,commanding,datasets/iam/lines/a06/a06-039/a06-039-04-04.png
a06-039-04-05,the,datasets/iam/lines/a06/a06-039/a06-039-04-05.png
a06-039-05-00,forces,datasets/iam/lines/a06/a06-039/a06-039-05-00.png
a06-039-05-01,of,datasets/iam/lines/a06/a06-039/a06-039-05-01.png
a06-039-05-02,the,datasets/iam/lines/a06/a06-039/a06-039-05-02.png
a06-039-05-03,Warsaw,datasets/iam/lines/a06/a06-039/a06-039-05-03.png
a06-039-05-04,Pact,datasets/iam/lines/a06/a06-039/a06-039-05-04.png
a06-039-05-05,countries,datasets/iam/lines/a06/a06-039/a06-039-05-05.png
a06-039-05-06,-,datasets/iam/lines/a06/a06-039/a06-039-05-06.png
a06-039-06-00,the,datasets/iam/lines/a06/a06-039/a06-039-06-00.png
a06-039-06-01,Communist,datasets/iam/lines/a06/a06-039/a06-039-06-01.png
a06-039-06-02,"""",datasets/iam/lines/a06/a06-039/a06-039-06-02.png
a06-039-06-03,Nato,datasets/iam/lines/a06/a06-039/a06-039-06-03.png
a06-039-06-04,.,datasets/iam/lines/a06/a06-039/a06-039-06-04.png
a06-039-06-05,"""",datasets/iam/lines/a06/a06-039/a06-039-06-05.png
a06-039-06-06,He,datasets/iam/lines/a06/a06-039/a06-039-06-06.png
a06-039-06-07,said,datasets/iam/lines/a06/a06-039/a06-039-06-07.png
a06-039-06-08,rocket-,datasets/iam/lines/a06/a06-039/a06-039-06-08.png
a06-039-07-00,carrying,datasets/iam/lines/a06/a06-039/a06-039-07-00.png
a06-039-07-01,atomic,datasets/iam/lines/a06/a06-039/a06-039-07-01.png
a06-039-07-02,submarines,datasets/iam/lines/a06/a06-039/a06-039-07-02.png
a06-039-07-03,now,datasets/iam/lines/a06/a06-039/a06-039-07-03.png
a06-039-07-04,formed,datasets/iam/lines/a06/a06-039/a06-039-07-04.png
a06-039-08-00,the,datasets/iam/lines/a06/a06-039/a06-039-08-00.png
a06-039-08-01,basis,datasets/iam/lines/a06/a06-039/a06-039-08-01.png
a06-039-08-02,of,datasets/iam/lines/a06/a06-039/a06-039-08-02.png
a06-039-08-03,the,datasets/iam/lines/a06/a06-039/a06-039-08-03.png
a06-039-08-04,Soviet,datasets/iam/lines/a06/a06-039/a06-039-08-04.png
a06-039-08-05,Navy,datasets/iam/lines/a06/a06-039/a06-039-08-05.png
a06-039-08-06,.,datasets/iam/lines/a06/a06-039/a06-039-08-06.png
a06-039-08-07,MR.,datasets/iam/lines/a06/a06-039/a06-039-08-07.png
a06-039-09-00,MACMILLAN'S,datasets/iam/lines/a06/a06-039/a06-039-09-00.png
a06-039-09-01,announcement,datasets/iam/lines/a06/a06-039/a06-039-09-01.png
a06-039-09-02,in,datasets/iam/lines/a06/a06-039/a06-039-09-02.png
a06-039-09-03,the,datasets/iam/lines/a06/a06-039/a06-039-09-03.png
a06-039-10-00,Commons,datasets/iam/lines/a06/a06-039/a06-039-10-00.png
a06-039-10-01,of,datasets/iam/lines/a06/a06-039/a06-039-10-01.png
a06-039-10-02,his,datasets/iam/lines/a06/a06-039/a06-039-10-02.png
a06-039-10-03,momentous,datasets/iam/lines/a06/a06-039/a06-039-10-03.png
a06-044-00-00,Mr.,datasets/iam/lines/a06/a06-044/a06-044-00-00.png
a06-044-00-01,Anthony,datasets/iam/lines/a06/a06-044/a06-044-00-01.png
a06-044-00-02,Fell,datasets/iam/lines/a06/a06-044/a06-044-00-02.png
a06-044-00-03,(,datasets/iam/lines/a06/a06-044/a06-044-00-03.png
a06-044-00-04,Yarmouth,datasets/iam/lines/a06/a06-044/a06-044-00-04.png
a06-044-00-05,),datasets/iam/lines/a06/a06-044/a06-044-00-05.png
a06-044-00-06,called,datasets/iam/lines/a06/a06-044/a06-044-00-06.png
a06-044-00-07,the,datasets/iam/lines/a06/a06-044/a06-044-00-07.png
a06-044-00-08,decision,datasets/iam/lines/a06/a06-044/a06-044-00-08.png
a06-044-00-09,"""",datasets/iam/lines/a06/a06-044/a06-044-00-09.png
a06-044-00-10,shocking,datasets/iam/lines/a06/a06-044/a06-044-00-10.png
a06-044-00-11,"""",datasets/iam/lines/a06/a06-044/a06-044-00-11.png
a06-044-01-00,and,datasets/iam/lines/a06/a06-044/a06-044-01-00.png
a06-044-01-01,added,datasets/iam/lines/a06/a06-044/a06-044-01-01.png
a06-044-01-02,:,datasets/iam/lines/a06/a06-044/a06-044-01-02.png
a06-044-01-03,"""",datasets/iam/lines/a06/a06-044/a06-044-01-03.png
a06-044-01-04,It,datasets/iam/lines/a06/a06-044/a06-044-01-04.png
a06-044-01-05,is,datasets/iam/lines/a06/a06-044/a06-044-01-05.png
a06-044-01-06,the,datasets/iam/lines/a06/a06-044/a06-044-01-06.png
a06-044-01-07,most,datasets/iam/lines/a06/a06-044/a06-044-01-07.png
a06-044-01-08,disastrous,datasets/iam/lines/a06/a06-044/a06-044-01-08.png
a06-044-01-09,thing,datasets/iam/lines/a06/a06-044/a06-044-01-09.png
a06-044-01-10,any,datasets/iam/lines/a06/a06-044/a06-044-01-10.png
a06-044-01-11,Prime,datasets/iam/lines/a06/a06-044/a06-044-01-11.png
a06-044-02-00,Minister,datasets/iam/lines/a06/a06-044/a06-044-02-00.png
a06-044-02-01,has,datasets/iam/lines/a06/a06-044/a06-044-02-01.png
a06-044-02-02,done,datasets/iam/lines/a06/a06-044/a06-044-02-02.png
a06-044-02-03,for,datasets/iam/lines/a06/a06-044/a06-044-02-03.png
a06-044-02-04,many,datasets/iam/lines/a06/a06-044/a06-044-02-04.png
a06-044-02-05,",",datasets/iam/lines/a06/a06-044/a06-044-02-05.png
a06-044-02-06,many,datasets/iam/lines/a06/a06-044/a06-044-02-06.png
a06-044-02-07,generations,datasets/iam/lines/a06/a06-044/a06-044-02-07.png
a06-044-02-08,.,datasets/iam/lines/a06/a06-044/a06-044-02-08.png
a06-044-02-09,"""",datasets/iam/lines/a06/a06-044/a06-044-02-09.png
a06-044-02-10,He,datasets/iam/lines/a06/a06-044/a06-044-02-10.png
a06-044-03-00,concluded,datasets/iam/lines/a06/a06-044/a06-044-03-00.png
a06-044-03-01,:,datasets/iam/lines/a06/a06-044/a06-044-03-01.png
a06-044-03-02,"""",datasets/iam/lines/a06/a06-044/a06-044-03-02.png
a06-044-03-03,The,datasets/iam/lines/a06/a06-044/a06-044-03-03.png
a06-044-03-04,best,datasets/iam/lines/a06/a06-044/a06-044-03-04.png
a06-044-03-05,service,datasets/iam/lines/a06/a06-044/a06-044-03-05.png
a06-044-03-06,the,datasets/iam/lines/a06/a06-044/a06-044-03-06.png
a06-044-03-07,Prime,datasets/iam/lines/a06/a06-044/a06-044-03-07.png
a06-044-03-08,Minister,datasets/iam/lines/a06/a06-044/a06-044-03-08.png
a06-044-03-09,can,datasets/iam/lines/a06/a06-044/a06-044-03-09.png
a06-044-03-10,do,datasets/iam/lines/a06/a06-044/a06-044-03-10.png
a06-044-04-00,would,datasets/iam/lines/a06/a06-044/a06-044-04-00.png
a06-044-04-01,be,datasets/iam/lines/a06/a06-044/a06-044-04-01.png
a06-044-04-02,to,datasets/iam/lines/a06/a06-044/a06-044-04-02.png
a06-044-04-03,resign,datasets/iam/lines/a06/a06-044/a06-044-04-03.png
a06-044-04-04,.,datasets/iam/lines/a06/a06-044/a06-044-04-04.png
a06-044-04-05,"""",datasets/iam/lines/a06/a06-044/a06-044-04-05.png
a06-044-04-06,The,datasets/iam/lines/a06/a06-044/a06-044-04-06.png
a06-044-04-07,outburst,datasets/iam/lines/a06/a06-044/a06-044-04-07.png
a06-044-04-08,shocked,datasets/iam/lines/a06/a06-044/a06-044-04-08.png
a06-044-04-09,MPs,datasets/iam/lines/a06/a06-044/a06-044-04-09.png
a06-044-04-10,of,datasets/iam/lines/a06/a06-044/a06-044-04-10.png
a06-044-05-00,all,datasets/iam/lines/a06/a06-044/a06-044-05-00.png
a06-044-05-01,parties,datasets/iam/lines/a06/a06-044/a06-044-05-01.png
a06-044-05-02,.,datasets/iam/lines/a06/a06-044/a06-044-05-02.png
a06-044-05-03,Even,datasets/iam/lines/a06/a06-044/a06-044-05-03.png
a06-044-05-04,close,datasets/iam/lines/a06/a06-044/a06-044-05-04.png
a06-044-05-05,friends,datasets/iam/lines/a06/a06-044/a06-044-05-05.png
a06-044-05-06,were,datasets/iam/lines/a06/a06-044/a06-044-05-06.png
a06-044-05-07,signalling,datasets/iam/lines/a06/a06-044/a06-044-05-07.png
a06-044-05-08,Mr.,datasets/iam/lines/a06/a06-044/a06-044-05-08.png
a06-044-05-09,Fell,datasets/iam/lines/a06/a06-044/a06-044-05-09.png
a06-044-06-00,to,datasets/iam/lines/a06/a06-044/a06-044-06-00.png
a06-044-06-01,stop,datasets/iam/lines/a06/a06-044/a06-044-06-01.png
a06-044-06-02,.,datasets/iam/lines/a06/a06-044/a06-044-06-02.png
a06-051-00-00,There,datasets/iam/lines/a06/a06-051/a06-051-00-00.png
a06-051-00-01,were,datasets/iam/lines/a06/a06-051/a06-051-00-01.png
a06-051-00-02,loud,datasets/iam/lines/a06/a06-051/a06-051-00-02.png
a06-051-00-03,cries,datasets/iam/lines/a06/a06-051/a06-051-00-03.png
a06-051-00-04,of,datasets/iam/lines/a06/a06-051/a06-051-00-04.png
a06-051-00-05,"""",datasets/iam/lines/a06/a06-051/a06-051-00-05.png
a06-051-00-06,shame,datasets/iam/lines/a06/a06-051/a06-051-00-06.png
a06-051-00-07,"""",datasets/iam/lines/a06/a06-051/a06-051-00-07.png
a06-051-00-08,from,datasets/iam/lines/a06/a06-051/a06-051-00-08.png
a06-051-01-00,all,datasets/iam/lines/a06/a06-051/a06-051-01-00.png
a06-051-01-01,parts,datasets/iam/lines/a06/a06-051/a06-051-01-01.png
a06-051-01-02,of,datasets/iam/lines/a06/a06-051/a06-051-01-02.png
a06-051-01-03,the,datasets/iam/lines/a06/a06-051/a06-051-01-03.png
a06-051-01-04,Conservative,datasets/iam/lines/a06/a06-051/a06-051-01-04.png
a06-051-01-05,side,datasets/iam/lines/a06/a06-051/a06-051-01-05.png
a06-051-01-06,.,datasets/iam/lines/a06/a06-051/a06-051-01-06.png
a06-051-01-07,Mr.,datasets/iam/lines/a06/a06-051/a06-051-01-07.png
a06-051-02-00,Fell,datasets/iam/lines/a06/a06-051/a06-051-02-00.png
a06-051-02-01,appeared,datasets/iam/lines/a06/a06-051/a06-051-02-01.png
a06-051-02-02,to,datasets/iam/lines/a06/a06-051/a06-051-02-02.png
a06-051-02-03,be,datasets/iam/lines/a06/a06-051/a06-051-02-03.png
a06-051-02-04,in,datasets/iam/lines/a06/a06-051/a06-051-02-04.png
a06-051-02-05,tears,datasets/iam/lines/a06/a06-051/a06-051-02-05.png
a06-051-02-06,as,datasets/iam/lines/a06/a06-051/a06-051-02-06.png
a06-051-02-07,he,datasets/iam/lines/a06/a06-051/a06-051-02-07.png
a06-051-02-08,sat,datasets/iam/lines/a06/a06-051/a06-051-02-08.png
a06-051-03-00,down,datasets/iam/lines/a06/a06-051/a06-051-03-00.png
a06-051-03-01,.,datasets/iam/lines/a06/a06-051/a06-051-03-01.png
a06-051-03-02,A,datasets/iam/lines/a06/a06-051/a06-051-03-02.png
a06-051-03-03,few,datasets/iam/lines/a06/a06-051/a06-051-03-03.png
a06-051-03-04,minutes,datasets/iam/lines/a06/a06-051/a06-051-03-04.png
a06-051-03-05,later,datasets/iam/lines/a06/a06-051/a06-051-03-05.png
